,States,Years,Quarter,Pincodes,Rergistered_users
8382,Uttar Pradesh,2023,1,211002,331246
8383,Uttar Pradesh,2023,1,244001,313785
8384,Uttar Pradesh,2023,1,202001,305180
8385,Uttar Pradesh,2023,2,201301,883262
8386,Uttar Pradesh,2023,2,201009,490549
8387,Uttar Pradesh,2023,2,201102,438404
8388,Uttar Pradesh,2023,2,201307,390571
8389,Uttar Pradesh,2023,2,201318,371461
8390,Uttar Pradesh,2023,2,250001,356132
8391,Uttar Pradesh,2023,2,247001,355869
8392,Uttar Pradesh,2023,2,211002,343690
8393,Uttar Pradesh,2023,2,244001,326263
8394,Uttar Pradesh,2023,2,202001,316879
8395,Uttar Pradesh,2023,3,201301,916333
8396,Uttar Pradesh,2023,3,201009,509567
8397,Uttar Pradesh,2023,3,201102,456202
8398,Uttar Pradesh,2023,3,201307,404383
8399,Uttar Pradesh,2023,3,201318,384922
8400,Uttar Pradesh,2023,3,247001,369754
8401,Uttar Pradesh,2023,3,250001,369729
8402,Uttar Pradesh,2023,3,211002,357229
8403,Uttar Pradesh,2023,3,244001,339288
8404,Uttar Pradesh,2023,3,202001,329040
8405,Uttar Pradesh,2023,4,201301,948041
8406,Uttar Pradesh,2023,4,201009,527630
8407,Uttar Pradesh,2023,4,201102,472944
8408,Uttar Pradesh,2023,4,201307,417786
8409,Uttar Pradesh,2023,4,201318,397777
8410,Uttar Pradesh,2023,4,247001,382408
8411,Uttar Pradesh,2023,4,250001,382212
8412,Uttar Pradesh,2023,4,211002,369972
8413,Uttar Pradesh,2023,4,244001,351270
8414,Uttar Pradesh,2023,4,202001,340875
8415,Uttar Pradesh,2024,1,201301,984239
8416,Uttar Pradesh,2024,1,201009,548384
8417,Uttar Pradesh,2024,1,201102,492115
8418,Uttar Pradesh,2024,1,201307,432835
8419,Uttar Pradesh,2024,1,201318,412789
8420,Uttar Pradesh,2024,1,247001,397234
8421,Uttar Pradesh,2024,1,250001,396593
8422,Uttar Pradesh,2024,1,211002,384968
8423,Uttar Pradesh,2024,1,244001,365266
8424,Uttar Pradesh,2024,1,202001,354474
8425,Uttarakhand,2018,1,248001,43810
8426,Uttarakhand,2018,1,263153,29988
8427,Uttarakhand,2018,1,263139,27575
8428,Uttarakhand,2018,1,249403,21416
8429,Uttarakhand,2018,1,247667,19733
8430,Uttarakhand,2018,1,244713,16234
8431,Uttarakhand,2018,1,248007,13798
8432,Uttarakhand,2018,1,263148,10414
8433,Uttarakhand,2018,1,249404,9525
8434,Uttarakhand,2018,1,248008,9462
8435,Uttarakhand,2018,2,248001,57987
8436,Uttarakhand,2018,2,263153,39375
8437,Uttarakhand,2018,2,263139,35979
8438,Uttarakhand,2018,2,249403,28237
8439,Uttarakhand,2018,2,247667,25914
8440,Uttarakhand,2018,2,244713,21915
8441,Uttarakhand,2018,2,248007,18155
8442,Uttarakhand,2018,2,263148,13571
8443,Uttarakhand,2018,2,249404,12565
8444,Uttarakhand,2018,2,248008,12507
8445,Uttarakhand,2018,3,248001,71108
8446,Uttarakhand,2018,3,263153,47954
8447,Uttarakhand,2018,3,263139,43573
8448,Uttarakhand,2018,3,249403,34499
8449,Uttarakhand,2018,3,247667,31596
8450,Uttarakhand,2018,3,244713,27418
8451,Uttarakhand,2018,3,248007,22459
8452,Uttarakhand,2018,3,263148,16571
8453,Uttarakhand,2018,3,249404,15762
8454,Uttarakhand,2018,3,248008,15440
8455,Uttarakhand,2018,4,248001,88106
8456,Uttarakhand,2018,4,263153,58968
8457,Uttarakhand,2018,4,263139,53288
8458,Uttarakhand,2018,4,249403,42546
8459,Uttarakhand,2018,4,247667,39066
8460,Uttarakhand,2018,4,244713,34073
8461,Uttarakhand,2018,4,248007,27725
8462,Uttarakhand,2018,4,263148,20135
8463,Uttarakhand,2018,4,249404,19425
8464,Uttarakhand,2018,4,248008,19187
8465,Uttarakhand,2019,1,248001,105135
8466,Uttarakhand,2019,1,263153,70441
8467,Uttarakhand,2019,1,263139,63864
8468,Uttarakhand,2019,1,249403,50869
8469,Uttarakhand,2019,1,247667,46574
8470,Uttarakhand,2019,1,244713,40130
8471,Uttarakhand,2019,1,248007,33290
8472,Uttarakhand,2019,1,263148,24314
8473,Uttarakhand,2019,1,248008,23314
8474,Uttarakhand,2019,1,249404,23175
8475,Uttarakhand,2019,2,248001,122387
8476,Uttarakhand,2019,2,263153,78422
8477,Uttarakhand,2019,2,263139,73468
8478,Uttarakhand,2019,2,249403,56572
8479,Uttarakhand,2019,2,247667,53454
8480,Uttarakhand,2019,2,244713,45275
8481,Uttarakhand,2019,2,248007,38386
8482,Uttarakhand,2019,2,263148,27145
8483,Uttarakhand,2019,2,248008,26991
8484,Uttarakhand,2019,2,249404,26234
8485,Uttarakhand,2019,3,248001,138990
8486,Uttarakhand,2019,3,263153,85399
8487,Uttarakhand,2019,3,263139,82326
8488,Uttarakhand,2019,3,249403,62076
8489,Uttarakhand,2019,3,247667,60160
8490,Uttarakhand,2019,3,244713,50354
8491,Uttarakhand,2019,3,248007,43943
8492,Uttarakhand,2019,3,248008,30492
8493,Uttarakhand,2019,3,263148,29770
8494,Uttarakhand,2019,3,249404,29233
8495,Uttarakhand,2019,4,248001,152499
8496,Uttarakhand,2019,4,263153,92876
8497,Uttarakhand,2019,4,263139,90316
8498,Uttarakhand,2019,4,249403,67433
8499,Uttarakhand,2019,4,247667,66153
8500,Uttarakhand,2019,4,244713,55168
8501,Uttarakhand,2019,4,248007,48633
8502,Uttarakhand,2019,4,248008,33613
8503,Uttarakhand,2019,4,263148,32479
8504,Uttarakhand,2019,4,249404,31967
8505,Uttarakhand,2020,1,248001,167128
8506,Uttarakhand,2020,1,263153,101035
8507,Uttarakhand,2020,1,263139,99310
8508,Uttarakhand,2020,1,249403,73299
8509,Uttarakhand,2020,1,247667,73268
8510,Uttarakhand,2020,1,244713,61242
8511,Uttarakhand,2020,1,248007,53342
8512,Uttarakhand,2020,1,248008,37215
8513,Uttarakhand,2020,1,263148,35816
8514,Uttarakhand,2020,1,249404,35047
8515,Uttarakhand,2020,2,248001,180405
8516,Uttarakhand,2020,2,263153,108650
8517,Uttarakhand,2020,2,263139,108459
8518,Uttarakhand,2020,2,247667,80123
8519,Uttarakhand,2020,2,249403,79076
8520,Uttarakhand,2020,2,244713,67771
8521,Uttarakhand,2020,2,248007,57631
8522,Uttarakhand,2020,2,248008,40946
8523,Uttarakhand,2020,2,263148,39290
8524,Uttarakhand,2020,2,249404,38205
8525,Uttarakhand,2020,3,248001,196414
8526,Uttarakhand,2020,3,263139,119265
8527,Uttarakhand,2020,3,263153,117596
8528,Uttarakhand,2020,3,247667,87577
8529,Uttarakhand,2020,3,249403,85731
8530,Uttarakhand,2020,3,244713,74529
8531,Uttarakhand,2020,3,248007,62484
8532,Uttarakhand,2020,3,248008,45231
8533,Uttarakhand,2020,3,263148,42926
8534,Uttarakhand,2020,3,249404,41745
8535,Uttarakhand,2020,4,248001,214162
8536,Uttarakhand,2020,4,263139,130684
8537,Uttarakhand,2020,4,263153,127869
8538,Uttarakhand,2020,4,247667,95688
8539,Uttarakhand,2020,4,249403,93197
8540,Uttarakhand,2020,4,244713,81687
8541,Uttarakhand,2020,4,248007,68280
8542,Uttarakhand,2020,4,248008,49821
8543,Uttarakhand,2020,4,263148,46923
8544,Uttarakhand,2020,4,249404,45495
8545,Uttarakhand,2021,1,248001,230378
8546,Uttarakhand,2021,1,263139,140799
8547,Uttarakhand,2021,1,263153,137954
8548,Uttarakhand,2021,1,247667,103466
8549,Uttarakhand,2021,1,249403,100400
8550,Uttarakhand,2021,1,244713,88182
8551,Uttarakhand,2021,1,248007,73657
8552,Uttarakhand,2021,1,248008,53647
8553,Uttarakhand,2021,1,263148,50886
8554,Uttarakhand,2021,1,249404,48958
8555,Uttarakhand,2021,2,248001,245790
8556,Uttarakhand,2021,2,263139,150398
8557,Uttarakhand,2021,2,263153,147765
8558,Uttarakhand,2021,2,247667,110702
8559,Uttarakhand,2021,2,249403,107534
8560,Uttarakhand,2021,2,244713,94503
8561,Uttarakhand,2021,2,248007,78753
8562,Uttarakhand,2021,2,248008,57409
8563,Uttarakhand,2021,2,263148,54567
8564,Uttarakhand,2021,2,249404,52383
8565,Uttarakhand,2021,3,248001,262855
8566,Uttarakhand,2021,3,263139,161187
8567,Uttarakhand,2021,3,263153,158724
8568,Uttarakhand,2021,3,247667,118780
8569,Uttarakhand,2021,3,249403,115541
8570,Uttarakhand,2021,3,244713,101673
8571,Uttarakhand,2021,3,248007,84416
8572,Uttarakhand,2021,3,248008,61521
8573,Uttarakhand,2021,3,263148,58848
8574,Uttarakhand,2021,3,249404,56219
8575,Uttarakhand,2021,4,248001,280017
8576,Uttarakhand,2021,4,263139,171962
8577,Uttarakhand,2021,4,263153,169748
8578,Uttarakhand,2021,4,247667,126841
8579,Uttarakhand,2021,4,249403,123554
8580,Uttarakhand,2021,4,244713,108918
8581,Uttarakhand,2021,4,248007,90039
8582,Uttarakhand,2021,4,248008,65592
8583,Uttarakhand,2021,4,263148,63051
8584,Uttarakhand,2021,4,249404,60069
8585,Uttarakhand,2022,1,248001,295984
8586,Uttarakhand,2022,1,263139,182129
8587,Uttarakhand,2022,1,263153,180198
8588,Uttarakhand,2022,1,247667,134342
8589,Uttarakhand,2022,1,249403,131244
8590,Uttarakhand,2022,1,244713,115663
8591,Uttarakhand,2022,1,248007,95374
8592,Uttarakhand,2022,1,248008,69484
8593,Uttarakhand,2022,1,263148,67108
8594,Uttarakhand,2022,1,249404,63631
8595,Uttarakhand,2022,2,248001,311271
8596,Uttarakhand,2022,2,263139,191979
8597,Uttarakhand,2022,2,263153,190185
8598,Uttarakhand,2022,2,247667,141465
8599,Uttarakhand,2022,2,249403,138582
8600,Uttarakhand,2022,2,244713,122158
8601,Uttarakhand,2022,2,248007,100406
8602,Uttarakhand,2022,2,248008,73141
8603,Uttarakhand,2022,2,263148,70945
8604,Uttarakhand,2022,2,249404,67040
8605,Uttarakhand,2022,3,248001,326983
8606,Uttarakhand,2022,3,263139,202029
8607,Uttarakhand,2022,3,263153,200811
8608,Uttarakhand,2022,3,247667,148897
8609,Uttarakhand,2022,3,249403,146342
8610,Uttarakhand,2022,3,244713,128905
8611,Uttarakhand,2022,3,248007,105620
8612,Uttarakhand,2022,3,248008,76924
8613,Uttarakhand,2022,3,263148,74888
8614,Uttarakhand,2022,3,249404,70628
8615,Uttarakhand,2022,4,248001,342610
8616,Uttarakhand,2022,4,263139,211843
8617,Uttarakhand,2022,4,263153,211157
8618,Uttarakhand,2022,4,247667,156058
8619,Uttarakhand,2022,4,249403,154116
8620,Uttarakhand,2022,4,244713,135226
8621,Uttarakhand,2022,4,248007,110486
8622,Uttarakhand,2022,4,248008,80606
8623,Uttarakhand,2022,4,263148,78674
8624,Uttarakhand,2022,4,249404,74067
8625,Uttarakhand,2023,1,248001,357372
8626,Uttarakhand,2023,1,263139,221113
8627,Uttarakhand,2023,1,263153,221090
8628,Uttarakhand,2023,1,247667,162931
8629,Uttarakhand,2023,1,249403,161570
8630,Uttarakhand,2023,1,244713,141433
8631,Uttarakhand,2023,1,248007,115242
8632,Uttarakhand,2023,1,248008,84131
8633,Uttarakhand,2023,1,263148,82295
8634,Uttarakhand,2023,1,249404,77375
8635,Uttarakhand,2023,2,248001,370003
8636,Uttarakhand,2023,2,263153,229961
8637,Uttarakhand,2023,2,263139,229504
8638,Uttarakhand,2023,2,247667,168884
8639,Uttarakhand,2023,2,249403,168035
8640,Uttarakhand,2023,2,244713,147122
8641,Uttarakhand,2023,2,248007,119534
8642,Uttarakhand,2023,2,248008,87242
8643,Uttarakhand,2023,2,263148,85744
8644,Uttarakhand,2023,2,249404,80316
8645,Uttarakhand,2023,3,248001,383460
8646,Uttarakhand,2023,3,263153,239018
8647,Uttarakhand,2023,3,263139,238409
8648,Uttarakhand,2023,3,247667,175317
8649,Uttarakhand,2023,3,249403,174571
8650,Uttarakhand,2023,3,244713,152927
8651,Uttarakhand,2023,3,248007,124120
8652,Uttarakhand,2023,3,248008,90571
8653,Uttarakhand,2023,3,263148,89331
8654,Uttarakhand,2023,3,249404,83422
8655,Uttarakhand,2023,4,248001,395756
8656,Uttarakhand,2023,4,263153,247537
8657,Uttarakhand,2023,4,263139,246707
8658,Uttarakhand,2023,4,247667,181093
8659,Uttarakhand,2023,4,249403,181063
8660,Uttarakhand,2023,4,244713,158457
8661,Uttarakhand,2023,4,248007,128269
8662,Uttarakhand,2023,4,248008,93668
8663,Uttarakhand,2023,4,263148,92543
8664,Uttarakhand,2023,4,249404,86238
8665,Uttarakhand,2024,1,248001,409859
8666,Uttarakhand,2024,1,263153,257362
8667,Uttarakhand,2024,1,263139,256097
8668,Uttarakhand,2024,1,249403,188419
8669,Uttarakhand,2024,1,247667,187762
8670,Uttarakhand,2024,1,244713,164733
8671,Uttarakhand,2024,1,248007,133055
8672,Uttarakhand,2024,1,248008,97108
8673,Uttarakhand,2024,1,263148,96384
8674,Uttarakhand,2024,1,247661,89641
8675,West Bengal,2018,1,711101,19073
8676,West Bengal,2018,1,700156,16571
8677,West Bengal,2018,1,700091,15736
8678,West Bengal,2018,1,721101,14946
8679,West Bengal,2018,1,700006,14316
8680,West Bengal,2018,1,700135,12475
8681,West Bengal,2018,1,700039,11794
8682,West Bengal,2018,1,700001,11698
8683,West Bengal,2018,1,732101,11660
8684,West Bengal,2018,1,700059,11414
8685,West Bengal,2018,2,711101,26613
8686,West Bengal,2018,2,700156,22706
8687,West Bengal,2018,2,700091,21380
8688,West Bengal,2018,2,721101,20661
8689,West Bengal,2018,2,700006,20325
8690,West Bengal,2018,2,700135,17526
8691,West Bengal,2018,2,700039,16775
8692,West Bengal,2018,2,732101,16732
8693,West Bengal,2018,2,700001,16470
8694,West Bengal,2018,2,700019,16084
8695,West Bengal,2018,3,711101,33006
8696,West Bengal,2018,3,700156,28135
8697,West Bengal,2018,3,700006,26275
8698,West Bengal,2018,3,700091,26184
8699,West Bengal,2018,3,721101,25642
8700,West Bengal,2018,3,700135,22362
8701,West Bengal,2018,3,700039,21204
8702,West Bengal,2018,3,700019,20747
8703,West Bengal,2018,3,732101,20722
8704,West Bengal,2018,3,700001,20683
8705,West Bengal,2018,4,711101,42834
8706,West Bengal,2018,4,700006,36387
8707,West Bengal,2018,4,700156,35762
8708,West Bengal,2018,4,700135,33534
8709,West Bengal,2018,4,700091,33109
8710,West Bengal,2018,4,721101,31211
8711,West Bengal,2018,4,700039,28039
8712,West Bengal,2018,4,700019,27277
8713,West Bengal,2018,4,700015,27165
8714,West Bengal,2018,4,700001,27160
8715,West Bengal,2019,1,711101,51367
8716,West Bengal,2019,1,700006,45036
8717,West Bengal,2019,1,700156,41906
8718,West Bengal,2019,1,700135,40010
8719,West Bengal,2019,1,700091,38808
8720,West Bengal,2019,1,721101,36261
8721,West Bengal,2019,1,700039,33907
8722,West Bengal,2019,1,700015,33113
8723,West Bengal,2019,1,700019,32710
8724,West Bengal,2019,1,700001,32530
8725,West Bengal,2019,2,711101,60136
8726,West Bengal,2019,2,700006,52627
8727,West Bengal,2019,2,700156,47420
8728,West Bengal,2019,2,700135,45853
8729,West Bengal,2019,2,700091,43980
8730,West Bengal,2019,2,721101,40414
8731,West Bengal,2019,2,700039,39202
8732,West Bengal,2019,2,700021,39042
8733,West Bengal,2019,2,700015,38579
8734,West Bengal,2019,2,700019,37693
8735,West Bengal,2019,3,711101,67292
8736,West Bengal,2019,3,700006,58861
8737,West Bengal,2019,3,700156,52394
8738,West Bengal,2019,3,700135,51552
8739,West Bengal,2019,3,700091,48641
8740,West Bengal,2019,3,700021,48503
8741,West Bengal,2019,3,721101,44210
8742,West Bengal,2019,3,700039,44028
8743,West Bengal,2019,3,700015,43325
8744,West Bengal,2019,3,700019,42157
8745,West Bengal,2019,4,711101,72920
8746,West Bengal,2019,4,700006,63522
8747,West Bengal,2019,4,700135,56786
8748,West Bengal,2019,4,700156,56363
8749,West Bengal,2019,4,700021,53381
8750,West Bengal,2019,4,700091,52114
8751,West Bengal,2019,4,721101,48860
8752,West Bengal,2019,4,700039,48153
8753,West Bengal,2019,4,700015,47696
8754,West Bengal,2019,4,700019,45694
8755,West Bengal,2020,1,711101,78806
8756,West Bengal,2020,1,700006,68160
8757,West Bengal,2020,1,700135,61201
8758,West Bengal,2020,1,700156,60108
8759,West Bengal,2020,1,700021,57719
8760,West Bengal,2020,1,700091,54983
8761,West Bengal,2020,1,721101,52626
8762,West Bengal,2020,1,700039,52429
8763,West Bengal,2020,1,700015,51964
8764,West Bengal,2020,1,700019,49127
8765,West Bengal,2020,2,711101,86422
8766,West Bengal,2020,2,700006,74060
8767,West Bengal,2020,2,700135,66278
8768,West Bengal,2020,2,700156,63653
8769,West Bengal,2020,2,700021,59624
8770,West Bengal,2020,2,700091,57756
8771,West Bengal,2020,2,700039,57477
8772,West Bengal,2020,2,700015,57162
8773,West Bengal,2020,2,721101,56950
8774,West Bengal,2020,2,742304,54600
8775,West Bengal,2020,3,711101,93507
8776,West Bengal,2020,3,700006,80147
8777,West Bengal,2020,3,700135,71442
8778,West Bengal,2020,3,700156,67583
8779,West Bengal,2020,3,700039,62344
8780,West Bengal,2020,3,700015,62093
8781,West Bengal,2020,3,721101,61247
8782,West Bengal,2020,3,700021,61018
8783,West Bengal,2020,3,700091,60907
8784,West Bengal,2020,3,742304,60469
8785,West Bengal,2020,4,711101,100995
8786,West Bengal,2020,4,700006,86507
8787,West Bengal,2020,4,700135,77035
8788,West Bengal,2020,4,700156,72172
8789,West Bengal,2020,4,700039,67602
8790,West Bengal,2020,4,700015,67402
8791,West Bengal,2020,4,721101,65712
8792,West Bengal,2020,4,742304,65083
8793,West Bengal,2020,4,700091,64738
8794,West Bengal,2020,4,700150,63152
8795,West Bengal,2021,1,711101,108369
8796,West Bengal,2021,1,700006,92747
8797,West Bengal,2021,1,700135,82532
8798,West Bengal,2021,1,700156,77110
8799,West Bengal,2021,1,700039,72654
8800,West Bengal,2021,1,700015,72429
8801,West Bengal,2021,1,742304,70194
8802,West Bengal,2021,1,721101,70161
8803,West Bengal,2021,1,700091,69142
8804,West Bengal,2021,1,700150,67705
8805,West Bengal,2021,2,711101,115675
8806,West Bengal,2021,2,700006,98918
8807,West Bengal,2021,2,700135,88230
8808,West Bengal,2021,2,700156,82138
8809,West Bengal,2021,2,700039,77544
8810,West Bengal,2021,2,700015,77301
8811,West Bengal,2021,2,742304,75175
8812,West Bengal,2021,2,721101,74818
8813,West Bengal,2021,2,700091,73614
8814,West Bengal,2021,2,700150,72347
8815,West Bengal,2021,3,711101,123732
8816,West Bengal,2021,3,700006,105800
8817,West Bengal,2021,3,700135,94553
8818,West Bengal,2021,3,700156,87746
8819,West Bengal,2021,3,700039,82997
8820,West Bengal,2021,3,700015,82658
8821,West Bengal,2021,3,742304,80698
8822,West Bengal,2021,3,721101,80088
8823,West Bengal,2021,3,700091,78602
8824,West Bengal,2021,3,700150,77501
8825,West Bengal,2021,4,711101,132051
8826,West Bengal,2021,4,700006,112681
8827,West Bengal,2021,4,700135,100918
8828,West Bengal,2021,4,700156,93439
8829,West Bengal,2021,4,700039,88546
8830,West Bengal,2021,4,700015,88070
8831,West Bengal,2021,4,742304,86045
8832,West Bengal,2021,4,721101,85333
8833,West Bengal,2021,4,700091,83634
8834,West Bengal,2021,4,700150,82669
8835,West Bengal,2022,1,711101,139738
8836,West Bengal,2022,1,700006,119101
8837,West Bengal,2022,1,700135,106987
8838,West Bengal,2022,1,700156,98734
8839,West Bengal,2022,1,700039,93674
8840,West Bengal,2022,1,700015,93175
8841,West Bengal,2022,1,742304,91059
8842,West Bengal,2022,1,721101,90324
8843,West Bengal,2022,1,700091,88432
8844,West Bengal,2022,1,700150,87552
8845,West Bengal,2022,2,711101,147152
8846,West Bengal,2022,2,700006,125316
8847,West Bengal,2022,2,700135,112749
8848,West Bengal,2022,2,700156,103879
8849,West Bengal,2022,2,700039,98592
8850,West Bengal,2022,2,700015,98087
8851,West Bengal,2022,2,742304,95822
8852,West Bengal,2022,2,721101,95145
8853,West Bengal,2022,2,700091,92988
8854,West Bengal,2022,2,700150,92299
8855,West Bengal,2022,3,711101,154935
8856,West Bengal,2022,3,700006,131837
8857,West Bengal,2022,3,700135,118831
8858,West Bengal,2022,3,700156,109159
8859,West Bengal,2022,3,700039,103750
8860,West Bengal,2022,3,700015,103268
8861,West Bengal,2022,3,742304,100694
8862,West Bengal,2022,3,721101,100212
8863,West Bengal,2022,3,700091,97621
8864,West Bengal,2022,3,700150,97135
8865,West Bengal,2022,4,711101,162816
8866,West Bengal,2022,4,700006,138486
8867,West Bengal,2022,4,700135,124707
8868,West Bengal,2022,4,700156,114380
8869,West Bengal,2022,4,700039,109027
8870,West Bengal,2022,4,700015,108457
8871,West Bengal,2022,4,742304,105471
8872,West Bengal,2022,4,721101,105279
8873,West Bengal,2022,4,700091,102363
8874,West Bengal,2022,4,700150,101966
8875,West Bengal,2023,1,711101,170440
8876,West Bengal,2023,1,700006,144816
8877,West Bengal,2023,1,700135,130409
8878,West Bengal,2023,1,700156,119413
8879,West Bengal,2023,1,700039,113983
8880,West Bengal,2023,1,700015,113400
8881,West Bengal,2023,1,742304,111188
8882,West Bengal,2023,1,721101,110111
8883,West Bengal,2023,1,700091,106950
8884,West Bengal,2023,1,700150,106554
8885,West Bengal,2023,2,711101,176861
8886,West Bengal,2023,2,700006,150098
8887,West Bengal,2023,2,700135,135679
8888,West Bengal,2023,2,700156,123670
8889,West Bengal,2023,2,700039,118190
8890,West Bengal,2023,2,700015,117690
8891,West Bengal,2023,2,742304,114746
8892,West Bengal,2023,2,721101,114293
8893,West Bengal,2023,2,700150,110694
8894,West Bengal,2023,2,700091,110637
8895,West Bengal,2023,3,711101,183739
8896,West Bengal,2023,3,700006,155979
8897,West Bengal,2023,3,700135,141013
